transaction_id,store_id,sale_date,product_category,quantity,supplier,region,unit_cost,unit_price,inventory_level,labour_hours,labour_cost,revenue,product_cost,gross_profit
T002450,S14,2025-03-14,Beauty,2.0,Glowworks,West,16.07,37.39,15.0,3.49,97.96,74.78,32.14,42.64
T002216,S13,2025-04-21,Apparel,3.0,Stylehub,East,26.97,52.73,83.0,5.68,141.56,158.19,80.91,77.28
T001071,S03,2025-06-09,Apparel,6.0,Stylehub,North,29.73,65.27,75.0,5.22,147.34,391.62,178.38,213.24
T002027,S22,2025-01-26,Home,2.0,Budgetsource,South,48.82,85.89,64.0,5.81,137.65,171.78,97.64,74.14
T001234,S17,2025-06-05,Grocery,1.0,Freshfarm,North,6.22,10.19,97.0,2.37,62.34,10.19,6.22,3.9699999999999998
T000988,S16,2025-04-05,Grocery,2.0,Freshfarm,South,8.93,13.93,112.0,4.21,114.48,27.86,17.86,10.0
T001127,S11,2025-02-22,Beauty,1.0,Glowworks,South,18.5,39.07,55.0,4.36,115.36,39.07,18.5,20.57
T002660,S10,2025-04-29,Electronics,4.0,Northstar,South,265.07,347.11,67.0,5.11,131.23,1388.44,1060.28,328.1600000000001
T002270,S16,2025-02-14,Electronics,2.0,Northstar,South,267.54,316.46,67.0,5.1,132.35,632.92,535.08,97.83999999999992
T000149,S11,2025-02-21,Sports,2.0,Activepro,South,56.89,105.84,113.0,3.22,87.15,211.68,113.78,97.9
T002358,S27,2025-06-11,Electronics,1.0,Northstar,West,282.64,334.75,22.0,3.62,91.42,334.75,282.64,52.110000000000014
T001458,S13,2025-02-22,Home,2.0,Budgetsource,East,41.92,77.24,61.0,2.52,67.33,154.48,83.84,70.63999999999999
T000907,S25,2025-02-13,Sports,2.0,Activepro,West,55.74,107.29,51.0,5.6,198.19,214.58,111.48,103.10000000000001
T002675,S07,2025-01-27,Beauty,4.0,Glowworks,North,19.53,47.81,28.0,3.12,65.32,191.24,78.12,113.12
T000456,S21,2025-01-09,Electronics,4.0,Northstar,North,217.78,308.81,22.0,4.65,130.8,1235.24,871.12,364.12
T000983,S12,,Electronics,2.0,Northstar,South,292.36,402.65,18.0,4.46,116.93,805.3,584.72,220.57999999999993
T001099,S11,2025-06-28,Home,3.0,Budgetsource,South,47.12,90.82,94.0,3.22,73.45,272.46,141.35999999999999,131.1
T001201,S24,2025-05-29,Home,1.0,Budgetsource,West,48.07,87.44,50.0,4.87,125.17,87.44,48.07,39.37
T002850,S26,2025-06-20,Grocery,2.0,Freshfarm,West,7.24,10.6,12.0,3.54,91.23,21.2,14.48,6.719999999999999
T000725,S22,2025-01-30,Grocery,2.0,Freshfarm,South,,11.59,106.0,4.19,117.45,23.18,,
T000174,S06,2025-01-05,Home,2.0,Budgetsource,East,43.75,76.62,28.0,4.44,107.14,153.24,87.5,65.74000000000001
T001625,S03,2025-01-05,Apparel,1.0,Stylehub,North,32.65,63.48,34.0,5.25,130.96,63.48,32.65,30.83
T001903,S09,2025-03-19,Beauty,1.0,Glowworks,East,23.32,57.84,102.0,3.85,90.06,57.84,23.32,34.52
T002858,S03,2025-02-09,Home,1.0,Budgetsource,North,44.85,81.4,153.0,4.93,96.02,81.4,44.85,36.550000000000004
T002428,S21,2025-05-02,Beauty,1.0,Glowworks,North,18.41,39.26,40.0,4.82,107.91,39.26,18.41,20.849999999999998
T000072,S23,2025-04-01,Sports,4.0,Activepro,South,56.05,112.23,13.0,5.79,137.86,448.92,224.2,224.72000000000003
T002143,S05,2025-02-12,Sports,6.0,Activepro,East,52.17,108.08,139.0,5.34,145.4,648.48,313.02,335.46000000000004
T001711,S17,2025-03-30,Grocery,1.0,Freshfarm,North,7.86,12.43,97.0,4.99,149.7,12.43,7.86,4.569999999999999
T002657,S25,2025-04-13,Home,2.0,Budgetsource,West,48.08,89.06,63.0,4.69,152.95,178.12,96.16,81.96000000000001
T001733,S12,2025-02-05,Grocery,3.0,Freshfarm,South,8.43,13.0,134.0,4.19,105.22,39.0,25.29,13.71
T000806,S06,2025-04-01,Apparel,2.0,Stylehub,East,24.78,50.86,,4.88,109.23,101.72,49.56,52.16
T000481,S07,2025-04-01,Cosmetics,2.0,Glowworks,North,18.06,43.13,95.0,3.7,86.45,86.26,36.12,50.14000000000001
T001558,S29,2025-03-12,Grocery,4.0,Freshfarm,West,6.74,9.92,13.0,3.78,123.75,39.68,26.96,12.719999999999999
T000452,S10,2025-04-12,Electronics,2.0,Northstar,South,211.36,281.89,69.0,4.28,109.93,563.78,422.72,141.05999999999995
T002564,S05,2025-06-25,Apparel,2.0,Stylehub,East,32.06,70.16,104.0,5.68,142.29,140.32,64.12,76.19999999999999
T002262,S30,2025-05-28,Electronics,2.0,Northstar,West,263.95,300.67,24.0,4.4,142.6,601.34,527.9,73.44000000000005
T001344,S15,2025-02-13,Beauty,6.0,Glowworks,East,17.56,36.8,138.0,3.68,89.95,220.79999999999998,105.35999999999999,115.44
T002681,S07,2025-05-16,Apparel,2.0,Stylehub,North,30.75,65.65,43.0,3.23,73.46,131.3,61.5,69.80000000000001
T002365,S15,2025-01-07,Electronics,8.0,Northstar,East,244.35,316.43,42.0,3.3,65.24,2531.44,1954.8,576.6400000000001
T002491,S28,2025-06-03,Groceries,3.0,Freshfarm,West,7.01,11.13,4.0,3.92,93.68,33.39,21.03,12.36
T000753,S16,2025-03-17,Beauty,3.0,Glowworks,South,,42.23,58.0,4.37,100.48,126.69,,
T001687,S24,2025-05-06,Apparel,1.0,Stylehub,West,27.52,61.85,44.0,6.15,193.15,61.85,27.52,34.33
T002876,S08,2025-05-04,Apparel,6.0,Stylehub,South,27.76,54.52,118.0,6.59,160.44,327.12,166.56,160.56
T000880,S18,2025-05-10,Groceries,0.0,Freshfarm,West,7.66,12.87,35.0,8.56,236.99,0.0,0.0,0.0
T001742,S14,2025-05-27,Home,7.0,Budgetsource,West,45.07,80.93,1.0,4.28,113.81,566.51,315.49,251.01999999999998
T000220,S25,2025-06-20,Electronics,1.0,Northstar,West,213.62,267.58,44.0,6.5,239.55,267.58,213.62,53.95999999999998
T001500,S20,2025-05-05,Grocery,3.0,Freshfarm,South,7.61,10.54,96.0,4.8,89.4,31.619999999999997,22.830000000000002,8.789999999999996
T000454,S12,2025-04-23,Sports,2.0,Activepro,South,45.7,86.29,91.0,4.15,105.28,172.58,91.4,81.18
T002944,S13,2025-05-06,Groceries,3.0,Freshfarm,East,9.28,15.25,49.0,6.26,137.58,45.75,27.839999999999996,17.910000000000004
T002922,S23,2025-03-06,Apparel,2.0,Stylehub,South,28.41,65.86,91.0,4.9,133.14,131.72,56.82,74.9
T002630,S10,2025-01-23,Home,1.0,Budgetsource,South,47.82,91.37,76.0,5.18,142.61,91.37,47.82,43.550000000000004
T002797,S24,2025-02-12,Electronics,1.0,Northstar,West,262.68,367.06,48.0,4.97,152.95,367.06,262.68,104.38
T002103,S18,2025-03-18,Home,1.0,Budgetsource,West,38.66,71.13,21.0,5.63,165.7,71.13,38.66,32.47
T000803,S19,2025-01-05,Grocery,6.0,Freshfarm,South,7.93,9.93,43.0,3.47,76.36,59.58,47.58,12.0
T001758,S13,2025-01-22,Grocery,1.0,Freshfarm,East,8.59,13.01,34.0,3.76,84.78,13.01,8.59,4.42
T000823,S24,2025-06-23,Apparel,1.0,Stylehub,West,26.72,61.38,41.0,5.47,161.6,61.38,26.72,34.660000000000004
T001511,S29,2025-03-18,Electronics,2.0,Northstar,West,243.66,315.1,56.0,4.67,140.38,630.2,487.32,142.88000000000005
T001236,S05,2025-03-27,Home,8.0,Budgetsource,East,42.01,82.04,90.0,3.84,91.89,656.32,336.08,320.24000000000007
T000688,S09,2025-06-26,Electronics,4.0,Northstar,East,289.79,397.53,134.0,3.63,79.4,1590.12,1159.16,430.9599999999998
T001041,S25,2025-04-18,Beauty,3.0,Glowworks,West,19.01,40.33,52.0,4.79,127.04,120.99,57.03,63.959999999999994
T002408,S06,2025-04-12,Apparel,1.0,Stylehub,East,26.43,62.69,41.0,4.92,121.14,62.69,26.43,36.26
T001141,S19,2025-02-09,Home,2.0,Budgetsource,South,56.17,102.08,112.0,5.26,120.65,204.16,112.34,91.82
T000064,S21,2025-03-08,Beauty,1.0,Glowworks,North,15.78,38.85,91.0,3.18,83.11,38.85,15.78,23.07
T001885,S05,2025-01-15,Home,2.0,Budgetsource,East,56.42,99.52,82.0,4.56,119.87,199.04,112.84,86.19999999999999
T001586,S21,2025-01-27,Electronics,2.0,Northstar,North,210.6,273.33,159.0,4.22,89.04,546.66,421.2,125.45999999999998
T002870,S23,2025-01-01,Beauty,3.0,Glowworks,South,,37.44,89.0,5.69,174.62,112.32,,
T002604,S21,2025-04-12,Apparel,1.0,Stylehub,North,22.37,44.02,148.0,4.46,104.63,44.02,22.37,21.650000000000002
T002620,S11,2025-03-24,Beauty,5.0,Glowworks,South,19.53,45.89,100.0,6.81,146.97,229.45,97.65,131.79999999999998
T002139,S24,2025-05-25,Electronics,2.0,Northstar,West,268.97,370.94,1.0,4.05,114.98,741.88,537.94,203.93999999999994
T001995,S10,2025-01-24,Apparel,2.0,Stylehub,South,29.62,62.85,77.0,4.4,118.78,125.7,59.24,66.46000000000001
T001880,S07,2025-03-07,Electronics,5.0,Northstar,North,208.04,276.12,155.0,,127.23,1380.6,1040.2,340.39999999999986
T000663,S23,2025-06-24,Sports,4.0,Activepro,South,57.13,114.85,88.0,4.98,95.13,459.4,228.52,230.87999999999997
T000421,S25,2025-03-06,Grocery,2.0,Freshfarm,West,8.87,15.18,50.0,5.06,141.75,30.36,17.74,12.620000000000001
T001218,S23,2025-05-22,Home,5.0,Budgetsource,South,45.81,72.77,45.0,3.79,91.24,363.84999999999997,229.05,134.79999999999995
T001283,S26,2025-01-04,Electronics,2.0,Northstar,West,188.21,230.56,59.0,5.21,171.09,461.12,376.42,84.69999999999999
T000260,S24,2025-03-22,Electronics,2.0,Northstar,West,,317.47,23.0,2.67,74.28,634.94,,
T000899,S29,2025-04-12,Electronics,2.0,North-Star,West,240.33,309.85,4.0,2.87,83.06,619.7,480.66,139.04000000000002
T002293,S14,2025-04-29,Home,1.0,Budgetsource,West,44.84,81.09,35.0,3.98,129.65,81.09,44.84,36.25
T001963,S22,2025-04-07,Beauty,4.0,Glowworks,South,18.3,42.09,127.0,4.36,109.33,168.36,73.2,95.16000000000001
T000980,S17,2025-02-28,Grocery,1.0,Freshfarm,North,7.62,11.61,99.0,5.16,159.67,11.61,7.62,3.9899999999999993
T001893,S28,2025-02-10,Sports,3.0,Activepro,West,54.89,105.09,31.0,2.63,84.95,315.27,164.67000000000002,150.59999999999997
T001993,S16,2025-01-26,Electronics,7.0,Northstar,South,185.98,240.67,16.0,2.81,59.27,1684.6899999999998,1301.86,382.8299999999999
T002654,S12,2025-06-12,Sports,2.0,Activepro,South,57.94,96.3,31.0,4.67,132.96,192.6,115.88,76.72
T001145,S13,2025-06-04,Beauty,2.0,Glow Works,East,14.93,31.62,36.0,4.71,85.19,63.24,29.86,33.38
T000387,S17,2025-03-24,Sports,4.0,Activepro,North,60.97,123.46,128.0,4.9,117.25,493.84,243.88,249.95999999999998
T001261,S17,2025-03-23,Grocery,3.0,Freshfarm,North,8.46,13.75,43.0,4.04,107.15,41.25,25.380000000000003,15.869999999999997
T001922,S09,2025-01-28,Apparel,3.0,Stylehub,East,29.71,58.85,150.0,6.26,157.95,176.55,89.13,87.42000000000002
T000498,S10,2025-03-07,Beauty,1.0,Glowworks,South,14.54,33.43,140.0,3.66,92.21,33.43,14.54,18.89
T002527,S16,2025-01-06,Apparel,1.0,Stylehub,South,28.56,63.9,19.0,3.16,71.05,63.9,28.56,35.34
T002867,S13,2025-06-16,Grocery,3.0,Freshfarm,East,7.24,10.64,11.0,3.28,90.65,31.92,21.72,10.200000000000003
T000687,S01,2025-02-24,Sports,10.0,Activepro,East,56.32,116.22,70.0,3.52,96.72,1162.2,563.2,599.0
T002775,S28,2025-06-11,Electronics,1.0,Northstar,West,236.83,283.73,55.0,4.33,136.44,283.73,236.83,46.900000000000006
T002280,S21,2025-06-09,Sporting Goods,4.0,Activepro,North,48.56,83.44,113.0,4.68,124.29,333.76,194.24,139.51999999999998
T001692,S18,2025-02-12,Sports,2.0,Activepro,West,54.81,95.41,24.0,4.36,142.19,190.82,109.62,81.19999999999999
T002084,S05,2025-06-17,Home,0.0,Budgetsource,East,45.87,82.13,65.0,5.16,127.7,0.0,0.0,0.0
T000191,S26,2025-06-06,Cosmetics,1.0,Glowworks,West,18.11,45.44,14.0,3.99,128.17,45.44,18.11,27.33
T002852,S18,2025-01-13,Grocery,2.0,Freshfarm,West,8.26,13.56,19.0,3.68,111.72,27.12,16.52,10.600000000000001
T002492,S20,2025-06-18,Electronics,1.0,North-Star,South,301.16,392.93,112.0,6.37,210.24,392.93,301.16,91.76999999999998
T000469,S03,2025-03-28,Grocery,1.0,Freshfarm,North,8.7,12.35,72.0,4.02,109.58,12.35,8.7,3.6500000000000004
T001165,S13,2025-06-24,Grocery,2.0,Freshfarm,East,7.36,11.37,20.0,5.37,140.04,22.74,14.72,8.019999999999998
T001794,S22,2025-02-28,Grocery,5.0,Freshfarm,South,5.96,10.02,131.0,6.35,166.75,50.099999999999994,29.8,20.299999999999994
T001395,S29,2025-06-15,Home,2.0,Budget Source,West,36.84,68.64,8.0,7.02,230.07,137.28,73.68,63.599999999999994
T002110,S01,2025-05-24,Grocery,4.0,Freshfarm,East,8.57,14.11,133.0,5.49,139.59,56.44,34.28,22.159999999999997
T000158,S26,2025-05-02,Home,1.0,Budgetsource,West,,99.89,9.0,4.8,127.03,99.89,,
T002691,S05,2025-01-11,Grocery,1.0,Freshfarm,East,8.13,12.24,47.0,4.49,117.83,12.24,8.13,4.109999999999999
T002278,S07,2025-02-27,Home,5.0,Budgetsource,North,45.32,85.23,118.0,4.62,127.42,426.15000000000003,226.6,199.55000000000004
T000415,S06,2025-01-12,Electronics,2.0,Northstar,East,271.22,362.0,139.0,3.83,87.82,724.0,542.44,181.55999999999995
T001224,S16,2025-03-02,Apparel,1.0,Stylehub,South,26.91,55.86,75.0,5.43,140.37,55.86,26.91,28.95
T002004,S18,2025-02-22,Beauty,2.0,Glowworks,West,15.76,36.24,36.0,4.45,148.16,72.48,31.52,40.96000000000001
T000556,S01,2025-02-14,Apparel,2.0,Stylehub,East,32.11,59.15,71.0,3.82,101.6,118.3,64.22,54.08
T001738,S15,2025-04-18,Electronics,8.0,Northstar,East,292.73,390.75,69.0,4.76,134.3,3126.0,2341.84,784.1599999999999
T001831,S16,2025-03-12,Apparel,7.0,Stylehub,South,28.82,57.67,25.0,4.84,132.48,403.69,201.74,201.95
T001494,S12,2025-02-19,Electronics,1.0,Northstar,South,235.73,307.41,117.0,5.3,134.61,307.41,235.73,71.68000000000004
T000543,S19,2025-04-18,Beauty,3.0,Glowworks,South,17.59,36.57,133.0,4.8,124.85,109.71000000000001,52.769999999999996,56.94000000000001
T001281,S01,2025-02-16,Apparel,4.0,Stylehub,East,25.74,58.54,97.0,4.75,105.8,234.16,102.96,131.2
T001441,S01,2025-05-24,Beauty,7.0,Glowworks,East,15.13,31.8,125.0,2.0,50.42,222.6,105.91000000000001,116.68999999999998
T002605,S11,2025-04-21,Home,0.0,Budgetsource,South,50.16,93.2,51.0,3.2,62.48,0.0,0.0,0.0
T002736,S29,2025-06-25,Grocery,2.0,Freshfarm,West,8.35,12.0,21.0,5.65,176.76,24.0,16.7,7.300000000000001
T001543,S25,2025-05-18,Sports,2.0,Activepro,West,56.89,108.66,24.0,4.56,154.66,217.32,113.78,103.53999999999999
T000830,S05,2025-05-03,Grocery,4.0,Freshfarm,East,6.95,10.73,87.0,3.2,75.13,42.92,27.8,15.120000000000001
T000361,S13,2025-04-10,Home,3.0,Budgetsource,East,42.75,74.41,127.0,5.84,150.82,223.23,128.25,94.97999999999999
T002809,S17,2025-04-23,Electronics,2.0,Northstar,North,231.17,309.27,130.0,4.1,104.28,618.54,462.34,156.2
T001307,S29,2025-04-21,Electronics,4.0,Northstar,West,261.65,351.63,42.0,5.08,156.49,1406.52,1046.6,359.9200000000001
T002548,S11,2025-06-25,Grocery,1.0,Freshfarm,South,6.56,10.49,64.0,2.19,46.41,10.49,6.56,3.9300000000000006
T001419,S30,2025-02-16,Beauty,3.0,Glowworks,West,18.62,43.92,63.0,4.82,125.01,131.76,55.86,75.89999999999999
T000737,S06,2025-03-27,Sports,3.0,Activepro,East,61.18,120.24,33.0,6.47,145.25,360.71999999999997,183.54,177.17999999999998
T000504,S05,2025-03-20,Grocery,3.0,Freshfarm,East,8.85,14.27,75.0,3.67,67.08,42.81,26.549999999999997,16.260000000000005
T002761,S18,2025-02-12,Grocery,3.0,Freshfarm,West,8.61,12.87,54.0,4.41,129.31,38.61,25.83,12.780000000000001
T001426,S26,2025-01-22,Apparel,5.0,Stylehub,West,30.69,64.23,41.0,2.45,66.16,321.15000000000003,153.45000000000002,167.70000000000002
T000508,S07,2025-04-16,Electronics,1.0,Northstar,North,277.93,357.88,54.0,4.58,106.73,357.88,277.93,79.94999999999999
T002237,S06,2025-03-17,Electronics,2.0,Northstar,East,225.78,323.73,19.0,4.5,124.44,647.46,451.56,195.90000000000003
T002416,S10,2025-01-23,Electronics,5.0,Northstar,South,217.9,289.42,46.0,4.37,107.68,1447.1000000000001,1089.5,357.60000000000014
T001271,S21,2025-04-14,Beauty,3.0,Glowworks,North,20.43,44.73,159.0,5.22,136.82,134.19,61.29,72.9
T002370,S07,2025-05-09,Sports,3.0,Active Pro,North,53.19,90.05,32.0,5.42,124.76,270.15,159.57,110.57999999999998
T001054,S17,2025-03-01,Grocery,5.0,Freshfarm,North,8.58,13.15,76.0,5.38,144.79,65.75,42.9,22.85
T002444,S29,2025-04-09,Apparel,1.0,Stylehub,West,29.54,67.0,35.0,4.83,128.71,67.0,29.54,37.46
T000009,S08,2025-05-01,Apparel,7.0,Stylehub,South,32.81,74.39,56.0,5.84,137.25,520.73,229.67000000000002,291.06
T000364,S27,2025-04-30,Electronics,1.0,Northstar,West,259.77,351.5,8.0,5.14,124.67,351.5,259.77,91.73000000000002
T002784,S25,2025-02-22,Home,2.0,Budgetsource,West,47.4,84.58,31.0,1.72,52.33,169.16,94.8,74.36
T000137,S27,2025-03-31,Grocery,5.0,Freshfarm,West,9.75,16.39,60.0,4.16,111.83,81.95,48.75,33.2
T000789,S06,2025-05-14,Grocery,5.0,Freshfarm,East,7.37,11.78,16.0,2.11,51.5,58.9,36.85,22.049999999999997
T002787,S08,2025-02-19,Sports,2.0,Activepro,South,58.67,106.62,118.0,3.44,82.06,213.24,117.34,95.9
T000424,S04,2025-05-08,Electronics,2.0,Northstar,East,262.4,340.6,137.0,5.57,153.11,681.2,524.8,156.4000000000001
T000605,S05,2025-05-21,Apparel,2.0,Stylehub,East,28.39,62.39,21.0,2.98,72.83,124.78,56.78,68.0
T002662,S07,2025-01-06,Home,7.0,Budgetsource,North,55.67,100.25,32.0,2.99,93.99,701.75,389.69,312.06
T002539,S23,2025-02-25,Home,4.0,Budgetsource,South,,87.86,96.0,4.93,116.61,351.44,,
T001353,S19,2025-02-07,Beauty,6.0,Glowworks,South,16.26,34.23,106.0,5.13,126.89,205.38,97.56,107.82
T000346,S13,2025-05-14,Grocery,1.0,Fresh Farm,East,7.81,12.62,115.0,4.5,117.13,12.62,7.81,4.81
T001438,S07,2025-02-16,Beauty,1.0,Glowworks,North,19.42,45.07,149.0,4.75,110.6,45.07,19.42,25.65
T002174,S20,2025-02-24,Home,8.0,Budgetsource,South,51.18,94.95,109.0,5.64,160.21,759.6,409.44,350.16
T002459,S12,2025-01-21,Apparel,1.0,Stylehub,South,28.75,61.39,95.0,3.89,93.86,61.39,28.75,32.64
T000381,S26,2025-04-04,Sports,4.0,Activepro,West,50.01,103.05,9.0,7.26,233.64,412.2,200.04,212.16
T002618,S15,2025-01-08,Beauty,3.0,Glowworks,East,17.03,37.27,74.0,3.2,83.28,111.81,51.09,60.72
T001489,S09,2025-04-30,Grocery,2.0,Freshfarm,East,8.05,11.76,56.0,2.86,75.46,23.52,16.1,7.419999999999998
T002599,S23,2025-06-25,Grocery,,Freshfarm,South,7.42,10.99,45.0,4.59,125.23,,,
T000816,S08,2025-02-20,Electronics,1.0,Northstar,South,249.12,301.0,126.0,4.27,98.37,301.0,249.12,51.879999999999995
T002920,S28,2025-06-13,Beauty,2.0,Glowworks,West,18.96,44.16,10.0,4.44,107.37,88.32,37.92,50.39999999999999
T002747,S07,2025-01-29,Food,4.0,Freshfarm,North,7.89,12.15,76.0,6.76,176.36,48.6,31.56,17.040000000000003
T000920,S24,2025-04-14,Grocery,1.0,Fresh Farm,West,8.04,11.02,23.0,4.74,131.38,11.02,8.04,2.9800000000000004
T000624,S30,2025-06-06,Beauty,2.0,Glowworks,West,15.79,35.53,16.0,3.11,112.2,71.06,31.58,39.480000000000004
T000322,S09,,Grocery,1.0,Freshfarm,East,6.58,10.83,144.0,4.86,93.28,10.83,6.58,4.25
T002389,S25,2025-04-24,Apparel,4.0,Stylehub,West,,52.58,58.0,4.92,155.6,210.32,,
T001404,S18,2025-05-23,Sports,2.0,Activepro,West,60.41,130.82,11.0,3.91,108.94,261.64,120.82,140.82
T000269,S18,2025-01-10,Apparel,7.0,Stylehub,West,30.83,65.3,0.0,4.67,140.39,457.09999999999997,215.81,241.28999999999996
T002749,S01,2025-06-06,Beauty,1.0,Glowworks,East,18.73,45.03,,5.06,110.49,45.03,18.73,26.3
T001114,S21,2025-06-23,Home,1.0,Budgetsource,North,48.62,98.27,23.0,4.07,109.45,98.27,48.62,49.65
T002504,S03,2025-06-20,Grocery,1.0,Freshfarm,North,,13.0,19.0,5.09,118.34,13.0,,
T000998,S02,2025-04-26,Apparel,2.0,Stylehub,South,24.33,50.86,76.0,4.07,100.13,101.72,48.66,53.06
T000982,S07,2025-04-28,Beauty,1.0,Glowworks,North,16.17,35.52,105.0,4.92,133.06,35.52,16.17,19.35
T002134,S15,2025-06-09,Apparel,4.0,Stylehub,East,31.14,67.89,81.0,5.09,109.53,271.56,124.56,147.0
T001616,S05,2025-03-04,Beauty,2.0,Glowworks,East,15.92,36.95,29.0,3.26,77.61,73.9,31.84,42.06
T002488,S26,2025-01-01,Apparel,2.0,Stylehub,West,31.18,70.56,58.0,4.72,141.33,141.12,62.36,78.76
T001521,S25,2025-04-28,Home,6.0,Budget Source,West,42.95,81.61,14.0,4.07,116.02,489.65999999999997,257.70000000000005,231.95999999999992
T001499,S25,2025-02-07,Apparel,2.0,Stylehub,West,24.74,44.86,12.0,5.31,156.3,89.72,49.48,40.24
T000686,S12,2025-01-22,Sports,1.0,Activepro,South,54.07,107.32,50.0,5.25,155.09,107.32,54.07,53.24999999999999
T001304,S23,2025-01-22,Grocery,1.0,Freshfarm,South,7.96,13.09,45.0,5.08,134.74,13.09,7.96,5.13
T000152,S27,,Home,1.0,Budgetsource,West,48.47,81.12,17.0,3.83,122.61,81.12,48.47,32.650000000000006
T000237,S24,2025-01-17,Sports,2.0,Activepro,West,67.35,138.54,61.0,4.31,126.33,277.08,134.7,142.38
T000123,S29,2025-05-10,Sporting Goods,2.0,Activepro,West,60.64,125.02,7.0,4.24,115.75,250.04,121.28,128.76
T001504,S04,2025-04-19,Sports,1.0,Activepro,East,54.23,111.53,37.0,4.04,86.59,111.53,54.23,57.300000000000004
T002846,S13,2025-06-04,Grocery,5.0,Freshfarm,East,9.82,15.36,43.0,4.23,143.93,76.8,49.1,27.699999999999996
T001369,S10,2025-01-21,Home,4.0,Budgetsource,South,46.05,83.14,111.0,5.73,125.8,332.56,184.2,148.36
T000793,S01,2025-01-29,Electronics,1.0,Northstar,East,226.41,292.9,63.0,3.03,63.75,292.9,226.41,66.48999999999998
T002568,S25,2025-03-15,Apparel,6.0,Stylehub,West,21.84,45.05,56.0,3.68,96.92,270.29999999999995,131.04,139.25999999999996
T001508,S25,2025-06-07,Food,2.0,Freshfarm,West,8.37,13.21,12.0,4.98,143.33,26.42,16.74,9.680000000000003
T001579,S01,2025-06-05,Grocery,4.0,Freshfarm,East,7.98,11.91,101.0,4.39,144.58,47.64,31.92,15.719999999999999
T000560,S09,2025-04-19,Apparel,1.0,Stylehub,East,20.88,48.28,93.0,3.44,87.27,48.28,20.88,27.400000000000002
T002395,S14,2025-03-05,Electronic,1.0,Northstar,West,230.65,305.43,56.0,3.35,88.7,305.43,230.65,74.78
T002252,S23,2025-02-16,Grocery,6.0,Freshfarm,South,7.73,14.33,145.0,4.8,94.5,85.98,46.38,39.6
T000230,S15,2025-05-29,Electronics,1.0,Northstar,East,217.79,259.06,88.0,3.98,124.1,259.06,217.79,41.27000000000001
T002225,S19,2025-05-14,Home,5.0,Budgetsource,South,46.61,91.11,32.0,4.96,117.5,455.55,233.05,222.5
T000070,S22,2025-04-21,Sports,2.0,Activepro,South,55.44,100.97,130.0,4.78,125.07,201.94,110.88,91.06
T001554,S25,2025-01-08,Sports,2.0,Activepro,West,55.88,100.75,4.0,4.25,152.44,201.5,111.76,89.74
T002602,S02,2025-01-13,Sports,6.0,Activepro,South,59.46,121.18,45.0,5.21,150.31,727.08,356.76,370.32000000000005
T000464,S11,2025-05-07,Home,5.0,Budgetsource,South,44.1,90.22,70.0,3.43,90.04,451.1,220.5,230.60000000000002
T002864,S14,2025-01-14,Electronics,2.0,Northstar,West,230.38,293.46,0.0,5.77,186.41,586.92,460.76,126.15999999999997
T000127,S05,2025-06-03,Electronics,7.0,Northstar,East,292.55,416.14,147.0,4.87,117.02,2912.98,2047.8500000000001,865.1299999999999
T001801,S11,2025-02-11,Apparel,1.0,Stylehub,South,24.16,51.81,103.0,5.7,126.55,51.81,24.16,27.650000000000002
T000482,S15,2025-04-10,Home,5.0,Budgetsource,East,47.64,91.94,56.0,3.7,92.11,459.7,238.2,221.5
T001762,S09,2025-02-10,Apparel,2.0,Stylehub,East,26.63,56.61,129.0,5.32,105.89,113.22,53.26,59.96
T001957,S15,2025-02-01,Home,6.0,Budgetsource,East,45.69,81.91,60.0,4.65,120.39,491.46,274.14,217.32
T001536,S06,2025-05-25,Apparel,1.0,Stylehub,East,32.85,68.42,,4.17,99.78,68.42,32.85,35.57
T000795,S05,2025-03-12,Apparel,2.0,Stylehub,East,27.76,55.86,153.0,5.68,120.74,111.72,55.52,56.199999999999996
T002592,S19,2025-02-16,Sports,7.0,Activepro,South,49.16,102.49,51.0,3.77,106.96,717.43,344.12,373.30999999999995
T001729,S07,2025-01-28,Electronics,5.0,North Star,North,227.05,319.52,48.0,3.24,98.83,1597.6,1135.25,462.3499999999999
T002372,S23,2025-05-29,Electronics,4.0,Northstar,South,248.77,315.14,34.0,3.79,86.74,1260.56,995.08,265.4799999999999
T002248,S02,2025-03-24,Electronics,7.0,Northstar,South,247.2,286.02,77.0,4.56,115.66,2002.1399999999999,1730.3999999999999,271.74
